geonameid,Place Name,latitude,longitude,feature_class,Category,State Code,City Code,Estimated Visitors,Tourism Rank,Popularity Level
1264333,Mahur,19.83333,77.91667,T,Mountain,16.0,511,5000,2.79,Less Explored
1264380,Mahim Bay,19.03186,72.82682,H,Bay,0.0,Unknown,10000,2.81,Less Explored
1264393,Mahendra Giri,18.96889,84.36627,T,Mountain,21.0,388,5000,2.79,Less Explored
1264394,Mahendragiri,8.38423,77.48884,T,Mountain,25.0,629,5000,2.79,Less Explored
1264440,Maha Parbat,21.87032,85.42839,T,Mountain,21.0,375,5000,2.79,Less Explored
1264460,Mahalaxmi Temple,18.97732,72.80588,S,Temple,16.0,519,20000,2.83,Less Explored
1264479,Mahadeo Range,17.83333,74.25,T,Mountain Range,0.0,Unknown,10000,2.81,Less Explored
1264484,Mahadeo Hills,22.36667,78.56667,T,Mountain Range,35.0,Unknown,10000,2.81,Less Explored
1264517,Noi Madwe,27.88333,97.35,T,Mountain,30.0,260,5000,2.79,Less Explored
1264544,Madhmaheswar,30.63702,79.2927,S,Temple,39.0,058,20000,2.83,Less Explored
1264682,Lungpon Ching,24.15041,94.08002,T,Mountain,17.0,280,5000,2.79,Less Explored
1264685,Lungpang Bum,27.26065,96.19763,T,Mountain,30.0,253,5000,2.79,Less Explored
1264725,Lugu Pahar,23.78826,85.70371,T,Mountain,38.0,355,5000,2.79,Less Explored
1264751,Lothian Island,21.66257,88.33049,T,Island,28.0,Unknown,10000,2.81,Less Explored
1264786,Long Island,12.40037,92.93455,T,Island,1.0,639,10000,2.81,Less Explored
1264811,Loiching,24.74142,93.7256,T,Mountain,17.0,712,5000,2.79,Less Explored
1264874,Little Nicobar Island,7.33523,93.68265,T,Island,1.0,638,10000,2.81,Less Explored
1264877,Little Andaman,10.75,92.5,T,Island,1.0,Unknown,18823,2.81,Less Explored
1264948,Letha,23.93333,93.9,T,Mountain Range,0.0,Unknown,10000,2.81,Less Explored
1264957,Leo Pargial,31.88414,78.73499,T,Mountain,11.0,034,5000,2.79,Less Explored
1264978,Lefa Bet,22.36667,69.2,T,Island,0.0,Unknown,10000,2.81,Less Explored
1264985,Lawsons Bay,17.73712,83.34863,H,Bay,0.0,Unknown,10000,2.81,Less Explored
1265059,Lapsa Buru,22.79729,85.73567,T,Mountain,38.0,369,5000,2.79,Less Explored
1265090,Langtarai Range,23.87635,91.95383,T,Mountain Range,26.0,Unknown,10000,2.81,Less Explored
1265110,Landfall Island,13.6575,93.01008,T,Island,1.0,639,10000,2.81,Less Explored
1265286,Laikot,25.36325,93.89423,T,Mountain,17.0,273,5000,2.79,Less Explored
1265304,Lahinpi Taung,24.96667,94.7,T,Mountain Range,0.0,Unknown,10000,2.81,Less Explored
1265326,Ladu,27.90098,93.76064,T,Mountain,30.0,677,5000,2.79,Less Explored
1265340,Ladakh Range,34.0,78.0,T,Mountain Range,0.0,Unknown,10000,2.81,Less Explored
1265377,Kyd Island,11.9562,92.75272,T,Island,1.0,640,10000,2.81,Less Explored
1265476,Mount Kurtz,12.26667,92.76667,T,Mountain,1.0,639,5000,2.79,Less Explored
1265487,Kursadi Tivu,9.2477,79.21109,T,Island,25.0,Unknown,10000,2.81,Less Explored
1265570,Kunsang Group,34.48502,78.05073,T,Mountain Range,0.0,Unknown,10000,2.81,Less Explored
1265647,Kumritar,21.75051,85.15882,T,Mountain,21.0,374,5000,2.79,Less Explored
1265650,Kumon Range,26.5,97.25,T,Mountain Range,0.0,Unknown,10000,2.81,Less Explored
1265668,Kumdan Group,35.19444,77.53808,T,Mountain Range,0.0,Unknown,10000,2.81,Less Explored
1265681,Kumbaru Bay,18.2,72.95,H,Bay,0.0,Unknown,10000,2.81,Less Explored
1265693,Kumaraswami Betta,15.02045,76.55308,T,Mountain,19.0,565,5000,2.79,Less Explored
1265790,Kudremukh,13.12941,75.26499,T,Mountain,19.0,570,5000,2.79,Less Explored
1265898,Koubru,25.06434,93.87075,T,Mountain,17.0,712,5000,2.79,Less Explored
1265899,Kotwar Pahar,22.52273,86.31355,T,Mountain,38.0,357,5000,2.79,Less Explored
1265935,Kottai Malai,9.51997,77.40145,T,Mountain,25.0,625,5000,2.79,Less Explored
1266059,Koswari Island,8.8691,78.22477,T,Island,25.0,Unknown,10000,2.81,Less Explored
1266197,Kondul Island,7.21535,93.71424,T,Island,1.0,638,10000,2.81,Less Explored
1266237,Komdi,28.72273,95.16901,T,Mountain,30.0,252,5000,2.79,Less Explored
1266317,Kolahoi,34.16584,75.32855,T,Mountain,41.0,014,5000,2.79,Less Explored
1266361,Kohoj,19.67032,72.98881,T,Mountain,16.0,665,5000,2.79,Less Explored
1266429,Kodachadri,13.85734,74.86731,T,Mountain,19.0,569,5000,2.79,Less Explored
1266504,Kiri Buru,22.06667,85.25,T,Mountain,38.0,368,5000,2.79,Less Explored
1266537,Kimin,27.38333,93.93333,T,Mountain,30.0,248,5000,2.79,Less Explored
1266542,Kiltan Island,11.48007,73.00784,T,Island,14.0,587,10000,2.81,Less Explored
1266573,Kidarkanta,31.0224,78.171,T,Mountain,39.0,056,5000,2.79,Less Explored
1266726,Khimra Khat Tapu,22.3366,69.32792,T,Island,0.0,Unknown,10000,2.81,Less Explored
1266733,Khijadiawaia Bet,24.21644,71.239,T,Island,9.0,Unknown,10000,2.81,Less Explored
1266784,Khengari Bet,22.97368,70.1715,T,Island,9.0,Unknown,10000,2.81,Less Explored
1266856,Khasi Hills,25.58333,91.63333,T,Mountain Range,18.0,Unknown,10000,2.81,Less Explored
1267028,Khangchengyao,27.9861,88.65413,T,Mountain,29.0,241,5000,2.79,Less Explored
1267041,Khanderi Island,18.70404,72.81295,T,Island,16.0,Unknown,10000,2.81,Less Explored
1267089,Gulf of Khambhat,20.73052,72.29749,H,Gulf,9.0,Unknown,10000,2.81,Less Explored
1267197,Khadir Island,23.86667,70.33333,T,Island,9.0,Unknown,10000,2.81,Less Explored
1267300,Kemios Bay,9.11667,92.76667,H,Bay,0.0,Unknown,10000,2.81,Less Explored
1267318,Kelingon,28.71667,96.31667,T,Mountain,30.0,257,5000,2.79,Less Explored
1267346,Kedarnath,30.7975,79.06749,T,Mountain,39.0,058,5000,2.79,Less Explored
1267389,Kavaratti Island,10.56427,72.63885,T,Island,14.0,Unknown,10000,2.81,Less Explored
1267452,Katpur Bay,21.05,71.8,H,Bay,0.0,Unknown,10000,2.81,Less Explored
1267524,Katchall Island,7.95,93.36667,T,Island,1.0,Unknown,2685,2.79,Less Explored
1267572,Kasigobind Temple,13.18333,80.31667,S,Temple,25.0,603,20000,2.83,Less Explored
1267631,Karwar Bay,14.82432,74.10634,H,Bay,19.0,Unknown,10000,2.81,Less Explored
1267850,Karanja Island,19.86667,72.95,T,Island,16.0,Unknown,10000,2.81,Less Explored
1267855,Karanja,18.85747,72.93884,T,Mountain,16.0,520,5000,2.79,Less Explored
1267926,Kappa Konda,17.94822,82.61755,T,Mountain,2.0,745,5000,2.79,Less Explored
1268049,Kanjamalai,11.6166,78.0591,T,Mountain,25.0,608,5000,2.79,Less Explored
1268079,Kanggardo Rize,27.86571,92.53136,T,Mountain,0.0,Unknown,5000,2.79,Less Explored
1268143,Kandenmarai,17.52555,77.70026,T,Mountain,40.0,698,5000,2.79,Less Explored
1268220,Kampal Mol,25.0,94.73333,T,Mountain,0.0,Unknown,5000,2.79,Less Explored
1268235,Kamet,30.91982,79.59337,T,Mountain,39.0,057,5000,2.79,Less Explored
1268264,Kamandurg,19.3825,72.95804,T,Mountain,16.0,517,5000,2.79,Less Explored
1268275,Kamalgarh,17.9673,73.7449,T,Mountain,16.0,527,5000,2.79,Less Explored
1268301,Kalvan Island,22.6,70.03333,T,Island,0.0,Unknown,10000,2.81,Less Explored
1268312,Kalubhar Tapu,22.43581,69.6221,T,Island,9.0,Unknown,10000,2.81,Less Explored
1268318,Kalsubai,19.59973,73.707,T,Mountain,16.0,516,5000,2.79,Less Explored
1268323,Kalrayan Hills,11.8544,78.63564,T,Mountain Range,25.0,Unknown,10000,2.81,Less Explored
1268324,Kalputhi Island,10.81349,72.16825,T,Island,14.0,587,10000,2.81,Less Explored
1268326,Kalpeni Island,10.06723,73.64385,T,Island,14.0,587,10000,2.81,Less Explored
1268440,Kaldurg,19.69122,72.81736,T,Mountain,16.0,665,5000,2.79,Less Explored
1268446,Kalbadevi Bay,17.05335,73.27419,H,Bay,0.0,Unknown,10000,2.81,Less Explored
1268492,Ka-la-kun-lun Shan,34.0,78.0,T,Mountain Range,0.0,Unknown,10000,2.81,Less Explored
1268551,Kakkiar Malai,9.32324,77.11844,T,Mountain,13.0,599,5000,2.79,Less Explored
1268560,Cocanada Bay,16.91708,82.31101,H,Bay,2.0,Unknown,10000,2.81,Less Explored
1268614,Kaimur Hills,24.58673,82.33359,T,Mountain Range,35.0,Unknown,10000,2.81,Less Explored
1268642,Kagrli Caves,18.78333,73.46667,S,Cave,16.0,521,10000,2.81,Less Explored
1268668,Kadmat Island,11.2261,72.77713,T,Island,14.0,587,5389,2.79,Less Explored
1268730,Gulf of Kachchh,22.6,69.5,H,Gulf,9.0,Unknown,10000,2.81,Less Explored
1268737,Kabru,27.61617,88.11636,T,Mountain,29.0,242,5000,2.79,Less Explored
1268738,Kabra Island,7.28815,93.84556,T,Island,1.0,638,10000,2.81,Less Explored
1268747,Kabbal Durga,12.49895,77.29494,T,Mountain,19.0,584,5000,2.79,Less Explored
1268794,Juhu Island,19.08333,73.0,T,Island,16.0,Unknown,10000,2.81,Less Explored
1268807,Jua,15.53333,73.95,T,Island,33.0,Unknown,10000,2.81,Less Explored
1268842,John Lawrence Island,12.1,93.03333,T,Island,1.0,Unknown,10000,2.81,Less Explored
1268905,Jindra Bet,22.56667,70.0,T,Island,0.0,Unknown,10000,2.81,Less Explored
1268945,Jhow Island,19.5,72.81667,T,Island,16.0,Unknown,10000,2.81,Less Explored
1269089,Jegri Island,21.04284,71.79575,T,Island,0.0,Unknown,10000,2.81,Less Explored
1269194,Jari Mura,23.52611,91.7625,T,Mountain,26.0,654,5000,2.79,Less Explored
1269214,Japvo,25.59718,94.06721,T,Mountain,17.0,Unknown,5000,2.79,Less Explored
1269305,Jampai Tlang,23.91492,92.2725,T,Mountain Range,26.0,Unknown,10000,2.81,Less Explored
1269332,Jamirapat,23.4,83.9,T,Mountain Range,37.0,Unknown,10000,2.81,Less Explored
1269369,Jama Masjid,28.6508,77.23452,S,Mosque,7.0,095,10000,2.81,Less Explored
1269522,Jaintia Hills,25.33333,92.66667,T,Mountain Range,18.0,Unknown,10000,2.81,Less Explored
1269539,Jaigarh Bay,17.31367,73.21765,H,Bay,0.0,Unknown,10000,2.81,Less Explored
1269714,Interview Island,12.88444,92.68787,T,Island,1.0,639,10000,2.81,Less Explored
1269718,Innagluru,14.04079,78.07415,T,Mountain,2.0,754,5000,2.79,Less Explored
1269725,Inglis Island,12.13835,93.11737,T,Island,1.0,640,10000,2.81,Less Explored
1269772,Impagat,16.71046,77.65343,T,Mountain,40.0,781,5000,2.79,Less Explored
1269851,Hut Bay,10.63333,92.6,H,Bay,0.0,Unknown,10000,2.81,Less Explored
1269915,Hudson Bay,13.3,92.83333,H,Bay,0.0,Unknown,10000,2.81,Less Explored
1269923,Hting Hting Bum,25.05,94.75,T,Mountain,0.0,Unknown,5000,2.79,Less Explored
1269957,Horace Point,8.23333,93.5,T,Cape,1.0,Unknown,10000,2.81,Less Explored
1269996,Hog Island,14.00894,74.48083,T,Island,19.0,Unknown,10000,2.81,Less Explored
1270002,Hobday Island,11.54823,92.61509,T,Island,1.0,640,10000,2.81,Less Explored
1270003,Hoare Bay,12.91667,92.76667,H,Bay,0.0,Unknown,10000,2.81,Less Explored
1270010,Hkayam Bum,25.16667,94.65,T,Mountain,17.0,717,5000,2.79,Less Explored
1270011,Hkacha Bum,25.13333,94.75,T,Mountain,0.0,Unknown,5000,2.79,Less Explored
1270012,Hkabawng Kawng,27.16667,96.83333,T,Mountain,0.0,Unknown,5000,2.79,Less Explored
1270131,Henry Lawrence Island,12.15,93.08333,T,Island,1.0,Unknown,10000,2.81,Less Explored
1270172,Havelock Island,11.96667,93.0,T,Island,1.0,Unknown,10000,2.81,Less Explored
1270219,Hathi Parbat,30.68428,79.7068,T,Mountain,39.0,057,5000,2.79,Less Explored
1270323,Harischandragarh,19.38643,73.77808,T,Mountain,16.0,517,5000,2.79,Less Explored
1270478,Halliday Island,21.66536,88.63111,T,Island,0.0,Unknown,10000,2.81,Less Explored
1270527,Haji Alis Tomb,18.9826,72.80897,S,Tomb,16.0,519,10000,2.81,Less Explored
1270581,Gwanagarh,30.21667,79.08333,T,Mountain,39.0,061,5000,2.79,Less Explored
1270606,Guru Sikhar,24.64954,72.77665,S,Temple,24.0,117,20000,2.83,Less Explored
1270682,Gundu Island,9.96667,76.23333,T,Island,13.0,Unknown,10000,2.81,Less Explored
1270745,Gull Island,18.83403,72.89678,T,Island,16.0,Unknown,10000,2.81,Less Explored
1270773,Guitar Island,12.35,92.91667,T,Island,1.0,Unknown,10000,2.81,Less Explored
1270830,Green Islet,19.24085,72.76659,T,Island,16.0,Unknown,10000,2.81,Less Explored
1270831,Green Island,18.98333,72.88333,T,Island,16.0,Unknown,10000,2.81,Less Explored
1270832,Green Island,11.76956,75.4506,T,Island,13.0,Unknown,10000,2.81,Less Explored
1270834,Great Nicobar Island,7.03548,93.80951,T,Island,1.0,638,8067,2.81,Less Explored
1270841,Grande Island,15.35218,73.77743,T,Island,33.0,Unknown,10000,2.81,Less Explored
1270931,Gorakhnath,21.52758,70.53133,T,Mountain,9.0,479,5000,2.79,Less Explored
1270953,Gopalswamibetta,11.72069,76.58026,T,Mountain,19.0,578,5000,2.79,Less Explored
1271037,Golden Temple,31.61991,74.87629,S,Temple,23.0,049,20000,2.83,Less Explored
1271153,Goaldei,20.51898,84.83285,T,Mountain,21.0,385,5000,2.79,Less Explored
1271169,Girnar,21.5,70.5,T,Mountain,9.0,479,5000,2.79,Less Explored
1271497,Garu Bet,22.31667,69.35,T,Island,0.0,Unknown,10000,2.81,Less Explored
1271511,Garo Hills,25.5,90.33333,T,Mountain Range,18.0,Unknown,10000,2.81,Less Explored
1271712,Gandhiya Kado Tapu,22.39224,69.48471,T,Island,9.0,Unknown,10000,2.81,Less Explored
1271800,Gainda Bet,24.0385,69.66187,T,Island,9.0,Unknown,10000,2.81,Less Explored
1271876,Flat Island,12.5309,92.67642,T,Island,1.0,639,10000,2.81,Less Explored
1271877,Flat Bay,11.61667,92.68333,H,Bay,0.0,Unknown,10000,2.81,Less Explored
1271963,False Bay,20.44845,86.76781,H,Bay,0.0,Unknown,10000,2.81,Less Explored
1272005,Erramala Hills,15.46897,78.0772,T,Mountain Range,2.0,Unknown,10000,2.81,Less Explored
1272058,Ellora Caves,20.02339,75.17757,S,Cave,16.0,515,10000,2.81,Less Explored
1272073,Elephanta Island,18.96237,72.93402,T,Island,16.0,Unknown,10000,2.81,Less Explored
1272078,Elattur Cape,11.32493,75.73754,T,Cape,13.0,591,10000,2.81,Less Explored
1272094,Ekiti Bay,10.51667,92.45,H,Bay,0.0,Unknown,10000,2.81,Less Explored
1272106,Cape Edinburgh,7.25,93.63333,T,Cape,1.0,638,10000,2.81,Less Explored
1272121,East Island,13.63781,93.05042,T,Island,1.0,639,10000,2.81,Less Explored
1272125,Eastern Ghats,15.01026,78.77116,T,Mountain Range,0.0,Unknown,10000,2.81,Less Explored
1272131,East Cape,8.18333,77.75,T,Cape,25.0,628,10000,2.81,Less Explored
1272132,East Bay,7.98333,93.4,H,Bay,0.0,Unknown,10000,2.81,Less Explored
1272216,Dunagiri,30.51613,79.86683,T,Mountain,39.0,057,5000,2.79,Less Explored
1272329,Dubaur,24.59998,85.5809,T,Mountain,38.0,348,5000,2.79,Less Explored
1272390,Tung-chia Shan,27.68333,88.83333,T,Mountain Range,0.0,Unknown,10000,2.81,Less Explored
1272475,Doda Betta,11.40196,76.73658,T,Mountain,25.0,611,5000,2.79,Less Explored
1272503,Diu Island,20.71667,70.91667,T,Island,52.0,494,10000,2.81,Less Explored
1272516,Diring Buru,21.86575,85.36171,T,Mountain,21.0,374,5000,2.79,Less Explored
1272556,Diltang,22.46667,92.68333,T,Mountain,31.0,287,5000,2.79,Less Explored
1272642,Dide Ka Bet,22.51667,69.91667,T,Island,0.0,Unknown,10000,2.81,Less Explored
1272655,Mount Diavolo,12.7,92.91667,T,Mountain,1.0,639,5000,2.79,Less Explored
1272675,Dhupgarh,22.44892,78.3714,T,Mountain,35.0,449,5000,2.79,Less Explored
1272865,Dharavi Island,19.25,72.8,T,Island,16.0,Unknown,10000,2.81,Less Explored
1272894,Dhar,21.46667,77.55,T,Mountain,35.0,447,5000,2.79,Less Explored
1272899,Dhaola Dhar,32.5,76.08333,T,Mountain Range,0.0,Unknown,10000,2.81,Less Explored
1272949,Dhani Bet,22.39833,69.53242,T,Island,0.0,Unknown,10000,2.81,Less Explored
1273107,Devar Malai,9.18851,77.24657,T,Mountain,25.0,599,5000,2.79,Less Explored
1273130,Deva Giri,18.91002,84.05745,T,Mountain,21.0,389,5000,2.79,Less Explored
1273174,Dera,22.521,69.90901,T,Island,0.0,Unknown,10000,2.81,Less Explored
1273247,Deogarh,23.52329,82.26389,T,Mountain,37.0,760,5000,2.79,Less Explored
1273333,Defence Island,11.94751,92.60015,T,Island,1.0,640,10000,2.81,Less Explored
1273340,Deda,22.55,69.95,T,Island,0.0,Unknown,10000,2.81,Less Explored
1273356,Dazipfu,25.55,94.85,T,Mountain,0.0,Unknown,5000,2.79,Less Explored
1273436,Darya Bahadurgarh Island,13.33835,74.68829,T,Island,19.0,575,10000,2.81,Less Explored
1273565,Dandrahar Pahar,21.85238,85.14339,T,Mountain,21.0,374,5000,2.79,Less Explored
1273633,Dal Pahar,21.97285,85.39823,T,Mountain,21.0,375,5000,2.79,Less Explored
1273647,Dalhousie Island,21.62653,88.74315,T,Island,28.0,Unknown,10000,2.81,Less Explored
1273720,Dafla Hills,27.33333,93.48333,T,Mountain Range,30.0,Unknown,10000,2.81,Less Explored
1273782,Cuthbert Bay,12.7,92.96667,H,Bay,0.0,Unknown,10000,2.81,Less Explored
1273804,Cross Island,18.94799,72.85175,T,Island,16.0,519,10000,2.81,Less Explored
1273807,Craggy Island,13.22372,93.05911,T,Island,1.0,639,10000,2.81,Less Explored
1273822,Corjuem,15.58333,73.86667,T,Island,33.0,Unknown,10000,2.81,Less Explored
1273837,Constance Island,11.5172,92.27237,T,Island,1.0,640,10000,2.81,Less Explored
1273838,Constance Bay,11.68333,92.6,H,Bay,0.0,Unknown,10000,2.81,Less Explored
1273841,Cape Connaught,7.93429,93.57536,T,Cape,1.0,638,10000,2.81,Less Explored
1273845,Cape Comorin,8.0773,77.55148,T,Cape,25.0,629,10000,2.81,Less Explored
1273846,Command Bay,11.7,92.73333,H,Bay,0.0,Unknown,10000,2.81,Less Explored
1273855,Colla Bay,15.33333,73.86667,H,Bay,0.0,Unknown,10000,2.81,Less Explored
1273871,Cocoanut Island,13.3795,74.67312,T,Island,19.0,Unknown,10000,2.81,Less Explored
1273911,Chur,30.87102,77.48149,T,Mountain,11.0,033,5000,2.79,Less Explored
1273958,Chowra Island,8.45386,93.04768,T,Island,1.0,638,1270,2.79,Less Explored
1274037,Chitteri Hills,11.89561,78.50038,T,Mountain Range,25.0,Unknown,10000,2.81,Less Explored
1274275,Chhushku Group,34.88333,78.0,T,Mountain Range,0.0,Unknown,10000,2.81,Less Explored
1274378,Chhad,22.55,69.96667,T,Island,0.0,Unknown,10000,2.81,Less Explored
1274395,Chetlat Island,11.68944,72.70988,T,Island,14.0,Unknown,2400,2.79,Less Explored
1274411,Cheriyam Island,10.14142,73.66393,T,Island,14.0,587,10000,2.81,Less Explored
1274448,Chelliatoka Peak,21.73541,85.14607,T,Mountain,21.0,374,5000,2.79,Less Explored
1274541,Chatham Island,13.3188,93.01884,T,Island,1.0,639,10000,2.81,Less Explored
1274643,Chank Tapu,22.52809,69.40408,T,Island,0.0,Unknown,10000,2.81,Less Explored
1274665,Changabang,30.48333,80.01667,T,Mountain,39.0,057,5000,2.79,Less Explored
1274801,Chanch Island,20.95866,71.57247,T,Island,9.0,Unknown,10000,2.81,Less Explored
1274841,Chamkang,34.42339,79.22659,T,Mountain,41.0,003,5000,2.79,Less Explored
1274871,Chalfil Tlang,23.84998,92.93043,T,Mountain Range,31.0,Unknown,10000,2.81,Less Explored
1274964,Casuarina Bay,13.25,92.85,H,Bay,0.0,Unknown,10000,2.81,Less Explored
1274965,Casuarina Bay,7.01667,93.66667,H,Bay,0.0,Unknown,10000,2.81,Less Explored
1274968,Castle Bay,8.45,93.61667,H,Bay,0.0,Unknown,10000,2.81,Less Explored
1274969,Car Nicobar Island,9.16667,92.78333,T,Island,1.0,Unknown,10000,2.81,Less Explored
1274983,Cansaulim,15.35,73.9,S,Palace,33.0,586,15000,2.81,Less Explored
1274996,Campbell Bay,7.0,93.9,H,Bay,0.0,Unknown,10000,2.81,Less Explored
1274998,Camorta Island,8.13333,93.5,T,Island,1.0,Unknown,10000,2.81,Less Explored
1275001,Cambariem Island,15.39989,73.77393,T,Island,33.0,Unknown,10000,2.81,Less Explored
1275008,Cadell Bay,13.41667,93.05,H,Bay,0.0,Unknown,10000,2.81,Less Explored
1275027,Butcher Island,18.96012,72.90339,T,Island,16.0,Unknown,10000,2.81,Less Explored
1275035,Bush Island,9.23333,79.2,T,Island,25.0,Unknown,10000,2.81,Less Explored
1275119,Bulcherry Island,21.56588,88.50884,T,Island,28.0,Unknown,10000,2.81,Less Explored
1275155,Budhaburu,22.28798,85.27626,T,Mountain,38.0,368,5000,2.79,Less Explored
1275213,Brahmagiri,11.93206,75.99441,T,Mountain,19.0,576,5000,2.79,Less Explored
1275293,Bordia Bet,24.30705,71.07399,T,Island,9.0,Unknown,10000,2.81,Less Explored
1275307,Bora ka Thal,22.78111,70.35295,T,Island,9.0,Unknown,10000,2.81,Less Explored
1275329,Bompoka Island,8.24241,93.23616,T,Island,1.0,638,10000,2.81,Less Explored
1275336,Bombay Island,19.0,72.83333,T,Island,16.0,Unknown,10000,2.81,Less Explored
1275356,Bola,21.26333,86.2625,T,Mountain,21.0,375,5000,2.79,Less Explored
1275396,Bodamalai Betta,11.91662,77.55483,T,Mountain,25.0,610,5000,2.79,Less Explored
1275409,Boat Island,11.53032,92.55758,T,Island,1.0,640,10000,2.81,Less Explored
1275412,Cape Bluff,12.21667,92.66667,T,Cape,1.0,Unknown,10000,2.81,Less Explored
1275413,Blue Mountain,22.63166,93.03908,T,Mountain,31.0,287,5000,2.79,Less Explored
1275417,Blair Bay,13.33333,92.98333,H,Bay,0.0,Unknown,10000,2.81,Less Explored
1275562,Binge Bay,14.76569,74.13755,H,Bay,19.0,Unknown,10000,2.81,Less Explored
1275564,Bingaram Island,10.94043,72.28693,T,Island,14.0,587,10000,2.81,Less Explored
1275612,Biligiri Rangan Hills,11.77079,77.18399,T,Mountain Range,25.0,Unknown,10000,2.81,Less Explored
1275755,Bichakhani Pahar,21.8743,85.14674,T,Mountain,21.0,374,5000,2.79,Less Explored
1275761,Biar Bet,24.15183,69.60356,T,Island,9.0,Unknown,10000,2.81,Less Explored
1275986,Bhesla Rock,20.75,71.16667,T,Island,0.0,Unknown,10000,2.81,Less Explored
1276150,Bhanrer Range,23.8,80.2,T,Mountain Range,35.0,Unknown,10000,2.81,Less Explored
1276266,Bhains Bid,22.54432,69.94736,T,Island,0.0,Unknown,10000,2.81,Less Explored
1276402,Bet Shankhodhar,22.4555,69.10068,T,Island,9.0,Unknown,10000,2.81,Less Explored
1276543,Belekeri Bay,14.66667,74.25,H,Bay,0.0,Unknown,10000,2.81,Less Explored
1276657,Bawarla Bet,24.12505,69.68451,T,Island,9.0,Unknown,10000,2.81,Less Explored
1276692,Batti Malv Island,8.8274,92.85833,T,Island,1.0,Unknown,10000,2.81,Less Explored
1276778,Basavrajdurg,14.31383,74.40237,T,Island,19.0,Unknown,10000,2.81,Less Explored
1276804,Cape Barwell,11.83333,92.53333,T,Cape,1.0,Unknown,10000,2.81,Less Explored
1276861,Barren Island,12.26667,93.85,T,Island,1.0,Unknown,10000,2.81,Less Explored
1276876,Barolli,24.95863,75.59353,S,Temple,24.0,126,20000,2.83,Less Explored
1277060,Baratang Island,12.21667,92.75,T,Island,1.0,Unknown,10000,2.81,Less Explored
